Learner - ID,Learner - Name,Learner - Type,Learning activity - ID,Learning activity - Title,Learning activity - Duration,Delivery Type,Learning Source Name,State,Age At Registration,User Registration Date,Completion Date,Learning Last Accessed Date,Source,Transcript status,Transcript Type,Learning Activity Status,Referrer Source,College,Percent complete,Learner Enrollment Date
900049,Demo Learner 50,Student,ACT6339,Course M,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,26-02-2026
900049,Demo Learner 50,Student,ACT6511,Course B,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,26-02-2026
900049,Demo Learner 50,Student,ACT3278,Course R,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,50,26-02-2026
900049,Demo Learner 50,Student,ACT8704,Course O,30,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,26-02-2026
900049,Demo Learner 50,Student,ACT2644,Course D,60,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-02-28T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,26-02-2026
900049,Demo Learner 50,Student,ACT2157,Course T,10,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-09T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,26-02-2026
900049,Demo Learner 50,Student,ACT7583,Course J,120,eLearning,IBM Learning Patterns,Karnataka - IN,Not Available,26-02-2026,2026-03-12T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,0,26-02-2026
900050,Demo Learner 51,Job Seeker,ACT2121,Course P,120,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-04-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT6936,Course R,60,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-03-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,0,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT8561,Course S,240,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-03-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,50,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT4011,Course Q,60,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-03-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT1946,Course H,60,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-03-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT2261,Course N,30,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-04-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,0,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT4060,Course P,240,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-04-12T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT7193,Course R,30,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-04-08T00:00:00Z,2026-04-08T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT6926,Course B,10,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-04-07T00:00:00Z,2026-04-07T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,0,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT4524,Course Q,120,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-04-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT3510,Course O,10,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-03-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT5522,Course H,120,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-04-08T00:00:00Z,2026-04-08T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT1092,Course K,30,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-03-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,0,20-03-2026
900050,Demo Learner 51,Job Seeker,ACT4802,Course Q,30,Video,IBM Learning Patterns,Delhi - IN,Not Available,20-03-2026,2026-03-28T00:00:00Z,2026-03-28T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,20-03-2026
900051,Demo Learner 52,Not Available,ACT1861,Course P,10,Learning Plan,Adobe Learning Manager,Kerala - IN,Not Available,27-02-2026,2026-03-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,27-02-2026
900051,Demo Learner 52,Not Available,ACT7800,Course E,60,Learning Plan,Adobe Learning Manager,Kerala - IN,Not Available,27-02-2026,2026-03-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,27-02-2026
900051,Demo Learner 52,Not Available,ACT7688,Course H,30,Learning Plan,Adobe Learning Manager,Kerala - IN,Not Available,27-02-2026,2026-02-28T00:00:00Z,2026-02-28T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,27-02-2026
900052,Demo Learner 53,Job Seeker,ACT4008,Course N,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,50,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT5539,Course P,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-19T00:00:00Z,2026-03-19T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,0,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT9194,Course F,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-08T00:00:00Z,2026-03-08T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT2645,Course L,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-16T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT9976,Course A,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT7580,Course N,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-20T00:00:00Z,2026-03-20T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT3380,Course L,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,0,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT4599,Course K,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT2891,Course E,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,50,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT5500,Course L,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,0,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT6326,Course P,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,0,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT5269,Course A,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT9830,Course A,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-29T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,50,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT7181,Course A,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-09T00:00:00Z,2026-03-09T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT6097,Course H,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-08T00:00:00Z,2026-03-08T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT2754,Course E,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT4161,Course B,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,50,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT3940,Course T,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT3628,Course D,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-05T00:00:00Z,2026-03-05T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT3654,Course D,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-18T00:00:00Z,2026-03-18T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT2980,Course N,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,50,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT8914,Course A,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-11T00:00:00Z,2026-03-11T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT1965,Course O,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,50,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT1226,Course O,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT7486,Course Q,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,0,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT9138,Course F,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-08T00:00:00Z,2026-03-08T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,0,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT9435,Course A,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-29T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,04-03-2026
900052,Demo Learner 53,Job Seeker,ACT7697,Course K,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,04-03-2026,2026-03-16T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,04-03-2026
900053,Demo Learner 54,Student,ACT6214,Course R,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,19-03-2026,2026-03-20T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,19-03-2026
900054,Demo Learner 55,Job Seeker,ACT2353,Course S,120,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-03-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,0,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT1071,Course C,240,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,50,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT2862,Course T,120,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT8354,Course L,10,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-28T00:00:00Z,2026-02-28T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT5229,Course I,60,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-07T00:00:00Z,2026-02-07T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,0,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT7991,Course S,60,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,50,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT8745,Course D,10,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT9862,Course E,60,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT9296,Course B,120,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,05-02-2026
900054,Demo Learner 55,Job Seeker,ACT1563,Course G,120,Learning Plan,Your Learning Builder - Plans,Not Available,Not Available,05-02-2026,2026-03-02T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,05-02-2026
900055,Demo Learner 56,Student,ACT6510,Course F,30,Guidance,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,27-03-2026,2026-03-28T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,50,27-03-2026
900055,Demo Learner 56,Student,ACT5099,Course I,10,Guidance,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,27-03-2026,2026-03-27T00:00:00Z,2026-03-27T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,27-03-2026
900056,Demo Learner 57,Not Available,ACT6124,Course B,120,Learning Plan,IBM Learning Patterns,Haryana - IN,Not Available,04-02-2026,2026-02-05T00:00:00Z,2026-02-05T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,50,04-02-2026
900056,Demo Learner 57,Not Available,ACT4210,Course I,30,Learning Plan,IBM Learning Patterns,Haryana - IN,Not Available,04-02-2026,2026-02-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,0,04-02-2026
900057,Demo Learner 58,Student,ACT6382,Course F,60,Video,Your Learning Builder - Plans,Kerala - IN,Not Available,04-03-2026,2026-03-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,50,04-03-2026
900057,Demo Learner 58,Student,ACT3299,Course P,240,Video,Your Learning Builder - Plans,Kerala - IN,Not Available,04-03-2026,2026-03-04T00:00:00Z,2026-03-04T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,50,04-03-2026
900057,Demo Learner 58,Student,ACT9969,Course F,60,Video,Your Learning Builder - Plans,Kerala - IN,Not Available,04-03-2026,2026-03-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,04-03-2026
900058,Demo Learner 59,Job Seeker,ACT9900,Course F,60,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,16-03-2026,2026-03-16T00:00:00Z,2026-03-16T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,16-03-2026
900058,Demo Learner 59,Job Seeker,ACT5001,Course S,10,Guidance,IBM Learning Patterns,Delhi - IN,Not Available,16-03-2026,2026-03-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,16-03-2026
